Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1128299,2/10/2021,West,Nevada,Las Vegas,Men's Athletic Footwear,46,116,5336,1547.44,0.29,Outlet
Foot Locker,1128299,2/10/2021,West,Nevada,Las Vegas,Women's Street Footwear,47,120,5640,2538,0.45,Outlet
Foot Locker,1128299,2/10/2021,West,Nevada,Las Vegas,Women's Athletic Footwear,40,90,3600,1476,0.41,Outlet
Foot Locker,1128299,2/10/2021,West,Nevada,Las Vegas,Men's Apparel,47,62,2914,1777.54,0.61,Outlet
Foot Locker,1128299,3/9/2021,West,Nevada,Las Vegas,Women's Apparel,54,123,6642,1793.34,0.27,Outlet
Foot Locker,1128299,3/9/2021,West,Nevada,Las Vegas,Men's Street Footwear,43,171,7353,3529.44,0.48,Outlet
Foot Locker,1128299,3/9/2021,West,Nevada,Las Vegas,Men's Athletic Footwear,43,120,5160,1806,0.35,Outlet
Foot Locker,1128299,3/9/2021,West,Nevada,Las Vegas,Women's Street Footwear,49,132,6468,3039.96,0.47,Outlet
Foot Locker,1128299,3/9/2021,West,Nevada,Las Vegas,Women's Athletic Footwear,47,105,4935,2270.1,0.46,Outlet
Foot Locker,1128299,3/9/2021,West,Nevada,Las Vegas,Men's Street Footwear,20,149,2980,1192,0.4,Outlet
Foot Locker,1128299,4/10/2021,West,Nevada,Las Vegas,Men's Athletic Footwear,31,145,4495,1123.75,0.25,Outlet
Foot Locker,1128299,4/10/2021,West,Nevada,Las Vegas,Women's Street Footwear,26,128,3328,1397.76,0.42,Outlet
Foot Locker,1128299,4/10/2021,West,Nevada,Las Vegas,Women's Athletic Footwear,26,96,2496,848.64,0.34,Outlet
Foot Locker,1128299,4/10/2021,South,Tennessee,Knoxville,Women's Street Footwear,14,204,2856,1313.76,0.46,Outlet
Foot Locker,1128299,4/10/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,20,179,3580,1933.2,0.54,Outlet
Foot Locker,1128299,4/10/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,33,213,7029,3303.63,0.47,Outlet
Foot Locker,1128299,5/11/2021,South,Tennessee,Knoxville,Women's Street Footwear,40,203,8120,4141.2,0.51,Outlet
Foot Locker,1128299,5/11/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,40,136,5440,3100.8,0.57,Outlet
Foot Locker,1128299,5/11/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,36,94,3384,1252.08,0.37,Outlet
Foot Locker,1128299,5/11/2021,Southeast,Florida,Orlando,Men's Apparel,44,62,2728,654.72,0.24,Outlet
Foot Locker,1128299,5/11/2021,Southeast,Florida,Orlando,Women's Apparel,33,124,4092,2086.92,0.51,Outlet
Foot Locker,1128299,5/11/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,44,85,3740,1533.4,0.41,Outlet
Walmart,1128299,9/11/2021,Southeast,Virginia,Richmond,Women's Street Footwear,41,114,4674,1729.38,0.37,Outlet
Walmart,1128299,9/11/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,32,68,2176,913.92,0.42,Outlet
Walmart,1128299,12/9/2021,Southeast,Virginia,Richmond,Men's Apparel,40,40,1600,672,0.42,Outlet
Walmart,1128299,12/9/2021,Southeast,Virginia,Richmond,Men's Street Footwear,26,256,6656,3660.8,0.55,Outlet
Sports Direct,1128299,12/9/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,27,153,4131,1858.95,0.45,Outlet
Sports Direct,1128299,12/9/2021,Southeast,Virginia,Richmond,Women's Street Footwear,17,170,2890,1040.4,0.36,Outlet
Sports Direct,1128299,12/9/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,16,93,1488,624.96,0.42,Outlet
Sports Direct,1128299,12/9/2021,West,Utah,Salt Lake City,Men's Apparel,28,120,3360,1411.2,0.42,Outlet
Sports Direct,1128299,1/17/2021,West,Utah,Salt Lake City,Women's Apparel,18,149,2682,1475.1,0.55,Outlet
Sports Direct,1128299,1/17/2021,West,Utah,Salt Lake City,Men's Street Footwear,20,228,4560,1960.8,0.43,Outlet
Sports Direct,1128299,1/17/2021,West,Utah,Salt Lake City,Women's Athletic Footwear,15,124,1860,781.2,0.42,Outlet
Sports Direct,1128299,1/17/2021,West,Utah,Salt Lake City,Men's Apparel,28,123,3444,1308.72,0.38,Outlet
Sports Direct,1128299,1/17/2021,West,Oregon,Portland,Women's Athletic Footwear,29,64,1856,760.96,0.41,Outlet
Sports Direct,1128299,1/17/2021,West,Oregon,Portland,Men's Apparel,32,43,1376,605.44,0.44,Outlet
Sports Direct,1128299,2/17/2021,West,Oregon,Portland,Women's Apparel,28,98,2744,960.4,0.35,Outlet
Sports Direct,1128299,2/17/2021,West,Oregon,Portland,Men's Street Footwear,28,143,4004,1601.6,0.4,Outlet
Sports Direct,1128299,2/17/2021,West,Oregon,Portland,Men's Athletic Footwear,40,98,3920,1607.2,0.41,Outlet
Walmart,1128299,4/17/2021,West,Oregon,Portland,Women's Street Footwear,41,112,4592,1744.96,0.38,Outlet
Walmart,1128299,4/17/2021,West,Oregon,Portland,Women's Athletic Footwear,39,75,2925,1082.25,0.37,Outlet
Walmart,1128299,4/17/2021,West,Oregon,Portland,Men's Apparel,43,30,1290,567.6,0.44,Outlet
Walmart,1128299,4/17/2021,West,Oregon,Portland,Men's Athletic Footwear,37,179,6623,2516.74,0.38,Outlet
Walmart,1128299,4/17/2021,West,Oregon,Portland,Women's Street Footwear,37,109,4033,1492.21,0.37,Outlet
Walmart,1128299,5/18/2021,West,Oregon,Portland,Women's Athletic Footwear,34,114,3876,1511.64,0.39,Outlet
Walmart,1128299,7/16/2021,West,Oregon,Portland,Men's Apparel,40,93,3720,1674,0.45,Outlet
Walmart,1128299,7/16/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,33,75,2475,1163.25,0.47,Outlet
Walmart,1128299,7/16/2021,South,Louisiana,New Orleans,Men's Apparel,33,53,1749,822.03,0.47,Outlet
Walmart,1128299,7/16/2021,South,Louisiana,New Orleans,Women's Apparel,32,131,4192,1551.04,0.37,Outlet
Walmart,1128299,7/16/2021,South,Louisiana,New Orleans,Men's Street Footwear,29,179,5191,2387.86,0.46,Outlet
Walmart,1128299,8/17/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,38,120,4560,2006.4,0.44,Outlet
West Gear,1185732,1/12/2021,South,Louisiana,New Orleans,Women's Street Footwear,39,120,4680,2106,0.45,Outlet
West Gear,1185732,2/10/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,43,96,4128,1775.04,0.43,Outlet
West Gear,1185732,2/10/2021,South,Louisiana,New Orleans,Men's Apparel,40,50,2000,1020,0.51,Outlet
West Gear,1185732,2/10/2021,South,Louisiana,New Orleans,Men's Street Footwear,33,175,5775,2425.5,0.42,Outlet
West Gear,1185732,4/9/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,40,175,7000,3010,0.43,Outlet
West Gear,1185732,4/9/2021,South,Louisiana,New Orleans,Women's Street Footwear,30,96,2880,1324.8,0.46,Outlet
West Gear,1185732,4/9/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,34,80,2720,1142.4,0.42,Outlet
West Gear,1185732,4/9/2021,South,Louisiana,New Orleans,Men's Apparel,41,83,3403,1633.44,0.48,Outlet
West Gear,1185732,4/9/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,26,166,4316,1812.72,0.42,Outlet
West Gear,1185732,4/9/2021,South,Louisiana,New Orleans,Men's Apparel,28,111,3108,870.24,0.28,Outlet
West Gear,1185732,5/8/2021,South,Louisiana,New Orleans,Women's Apparel,23,147,3381,1690.5,0.5,Outlet
West Gear,1185732,7/8/2021,South,Louisiana,New Orleans,Men's Street Footwear,18,200,3600,1152,0.32,Outlet
West Gear,1185732,7/8/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,28,180,5040,1663.2,0.33,Outlet
West Gear,1185732,8/9/2021,South,Louisiana,New Orleans,Women's Street Footwear,28,128,3584,1254.4,0.35,Outlet
West Gear,1185732,8/9/2021,West,Idaho,Boise,Women's Athletic Footwear,27,116,3132,1315.44,0.42,Outlet
West Gear,1185732,8/9/2021,West,Idaho,Boise,Men's Apparel,31,88,2728,818.4,0.3,Outlet
West Gear,1185732,8/9/2021,West,Idaho,Boise,Women's Apparel,26,135,3510,1825.2,0.52,Outlet
West Gear,1185732,8/9/2021,West,Idaho,Boise,Men's Street Footwear,21,200,4200,1554,0.37,Outlet
West Gear,1185732,11/9/2021,West,Idaho,Boise,Men's Athletic Footwear,27,188,5076,1979.64,0.39,Outlet
West Gear,1185732,12/8/2021,West,Idaho,Boise,Women's Street Footwear,20,135,2700,1026,0.38,Outlet
West Gear,1185732,12/8/2021,West,Idaho,Boise,Women's Athletic Footwear,26,112,2912,1368.64,0.47,Outlet
Kohl's,1185732,12/8/2021,West,Idaho,Boise,Men's Apparel,32,88,2816,985.6,0.35,Outlet
Kohl's,1185732,12/8/2021,West,Idaho,Boise,Women's Apparel,25,124,3100,1643,0.53,Outlet
Kohl's,1185732,12/8/2021,West,Idaho,Boise,Men's Street Footwear,15,215,3225,1354.5,0.42,Outlet
Kohl's,1185732,12/8/2021,West,Idaho,Boise,Men's Athletic Footwear,21,215,4515,1760.85,0.39,Outlet
Kohl's,1185732,1/14/2021,West,Idaho,Boise,Women's Street Footwear,19,162,3078,1138.86,0.37,Outlet
Kohl's,1185732,1/14/2021,West,Idaho,Boise,Women's Apparel,34,179,6086,3590.74,0.59,Outlet
Kohl's,1185732,1/14/2021,West,Idaho,Boise,Men's Street Footwear,27,203,5481,2521.26,0.46,Outlet
Kohl's,1185732,1/14/2021,West,Arizona,Phoenix,Men's Apparel,44,99,4356,1568.16,0.36,Outlet
Kohl's,1185732,1/14/2021,West,Arizona,Phoenix,Women's Apparel,39,140,5460,1528.8,0.28,Outlet
Kohl's,1185732,3/10/2021,West,Arizona,Phoenix,Women's Apparel,36,166,5976,1613.52,0.27,Outlet
Kohl's,1185732,3/10/2021,West,Arizona,Phoenix,Men's Street Footwear,27,173,4671,1868.4,0.4,Outlet
Kohl's,1185732,10/12/2021,West,Arizona,Phoenix,Men's Athletic Footwear,36,136,4896,2301.12,0.47,Outlet
Kohl's,1185732,10/12/2021,West,Arizona,Phoenix,Women's Street Footwear,35,132,4620,1848,0.4,Outlet
Kohl's,1185732,11/11/2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,29,91,2639,976.43,0.37,Outlet
Kohl's,1185732,11/11/2021,West,New Mexico,Albuquerque,Men's Apparel,34,62,2108,674.56,0.32,Outlet
Kohl's,1185732,11/11/2021,West,New Mexico,Albuquerque,Women's Apparel,35,140,4900,1372,0.28,Outlet
Foot Locker,1128299,1/24/2021,West,New Mexico,Albuquerque,Men's Street Footwear,30,187,5610,2300.1,0.41,Outlet
Foot Locker,1128299,1/24/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,36,136,4896,2203.2,0.45,Outlet
Foot Locker,1128299,1/24/2021,West,New Mexico,Albuquerque,Women's Street Footwear,44,124,5456,2073.28,0.38,Outlet
Foot Locker,1128299,1/24/2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,37,88,3256,1269.84,0.39,Outlet
Foot Locker,1128299,2/24/2021,West,New Mexico,Albuquerque,Men's Apparel,41,53,2173,695.36,0.32,Outlet
Foot Locker,1128299,2/24/2021,West,New Mexico,Albuquerque,Women's Apparel,44,131,5764,1786.84,0.31,Outlet
Foot Locker,1128299,2/24/2021,West,New Mexico,Albuquerque,Men's Street Footwear,41,165,6765,2841.3,0.42,Outlet
Foot Locker,1128299,2/24/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,43,109,4687,2156.02,0.46,Outlet
Foot Locker,1128299,2/24/2021,West,New Mexico,Albuquerque,Women's Apparel,57,131,7467,2314.77,0.31,Outlet
Foot Locker,1128299,2/24/2021,West,New Mexico,Albuquerque,Women's Street Footwear,28,120,3360,1377.6,0.41,Outlet
Foot Locker,1128299,3/23/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,30,80,2400,1056,0.44,Outlet
Foot Locker,1128299,4/24/2021,Southeast,Georgia,Atlanta,Men's Apparel,34,60,2040,795.6,0.39,Outlet
Foot Locker,1128299,4/24/2021,Southeast,Georgia,Atlanta,Women's Apparel,51,157,8007,2322.03,0.29,Outlet
Foot Locker,1128299,4/24/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,39,209,8151,3749.46,0.46,Outlet
Foot Locker,1128299,9/25/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,44,200,8800,3696,0.42,Outlet
Foot Locker,1128299,9/25/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,42,150,6300,2646,0.42,Outlet
Foot Locker,1128299,9/25/2021,Southeast,Georgia,Atlanta,Women's Athletic Footwear,42,149,6258,2816.1,0.45,Outlet
Foot Locker,1128299,9/25/2021,Southeast,Georgia,Atlanta,Men's Apparel,51,140,7140,2784.6,0.39,Outlet
Foot Locker,1128299,10/24/2021,Southeast,Georgia,Atlanta,Women's Apparel,50,128,6400,1856,0.29,Outlet
Foot Locker,1128299,10/24/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,31,204,6324,2909.04,0.46,Outlet
Sports Direct,1185732,2/17/2021,South,Mississippi,Jackson,Women's Street Footwear,11,136,1496,703.12,0.47,Outlet
Sports Direct,1185732,2/17/2021,South,Mississippi,Jackson,Women's Athletic Footwear,15,85,1275,573.75,0.45,Outlet
Sports Direct,1185732,2/17/2021,South,Mississippi,Jackson,Men's Apparel,25,104,2600,962,0.37,Outlet
Sports Direct,1185732,3/15/2021,South,Mississippi,Jackson,Women's Apparel,26,160,4160,2329.6,0.56,Outlet
Sports Direct,1185732,3/15/2021,South,Mississippi,Jackson,Men's Street Footwear,24,216,5184,2384.64,0.46,Outlet
Sports Direct,1185732,3/15/2021,South,Mississippi,Jackson,Women's Street Footwear,11,140,1540,677.6,0.44,Outlet
Sports Direct,1185732,3/15/2021,South,Mississippi,Jackson,Women's Athletic Footwear,13,102,1326,623.22,0.47,Outlet
Sports Direct,1185732,3/15/2021,South,Mississippi,Jackson,Men's Apparel,26,123,3198,1215.24,0.38,Outlet
Sports Direct,1185732,7/15/2021,South,Mississippi,Jackson,Women's Apparel,18,158,2844,1222.92,0.43,Outlet
Sports Direct,1185732,7/15/2021,South,Mississippi,Jackson,Men's Street Footwear,17,210,3570,1606.5,0.45,Outlet
Sports Direct,1185732,7/15/2021,South,Mississippi,Jackson,Men's Athletic Footwear,17,112,1904,742.56,0.39,Outlet
Sports Direct,1185732,7/15/2021,South,Mississippi,Jackson,Women's Street Footwear,11,136,1496,628.32,0.42,Outlet
Sports Direct,1185732,8/16/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,15,78,1170,549.9,0.47,Outlet
Sports Direct,1185732,8/16/2021,South,Arkansas,Little Rock,Men's Apparel,23,111,2553,944.61,0.37,Outlet
Sports Direct,1185732,8/16/2021,South,Arkansas,Little Rock,Women's Apparel,16,145,2320,974.4,0.42,Outlet
Sports Direct,1185732,8/16/2021,South,Arkansas,Little Rock,Men's Street Footwear,15,206,3090,1452.3,0.47,Outlet
Sports Direct,1185732,8/16/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,13,74,962,413.66,0.43,Outlet
Sports Direct,1185732,8/16/2021,South,Arkansas,Little Rock,Men's Apparel,23,91,2093,858.13,0.41,Outlet
Sports Direct,1185732,9/15/2021,South,Arkansas,Little Rock,Women's Apparel,18,124,2232,1004.4,0.45,Outlet
Sports Direct,1185732,9/15/2021,South,Arkansas,Little Rock,Men's Street Footwear,18,206,3708,1631.52,0.44,Outlet
Sports Direct,1185732,9/15/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,17,83,1411,550.29,0.39,Outlet
Foot Locker,1185732,12/15/2021,South,Arkansas,Little Rock,Women's Street Footwear,12,98,1176,552.72,0.47,Outlet
Foot Locker,1185732,1/18/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15,58,870,400.2,0.46,Outlet
Foot Locker,1185732,1/18/2021,South,Oklahoma,Oklahoma City,Men's Apparel,24,85,2040,816,0.4,Outlet
Foot Locker,1185732,1/18/2021,South,Oklahoma,Oklahoma City,Women's Apparel,14,112,1568,721.28,0.46,Outlet
Foot Locker,1185732,1/18/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,14,182,2548,1172.08,0.46,Outlet
Foot Locker,1185732,1/18/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,15,78,1170,479.7,0.41,Outlet
Foot Locker,1185732,1/18/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,7,83,581,261.45,0.45,Outlet
Foot Locker,1185732,2/18/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,16,39,624,293.28,0.47,Outlet
Foot Locker,1185732,2/18/2021,South,Oklahoma,Oklahoma City,Men's Apparel,26,61,1586,666.12,0.42,Outlet
Foot Locker,1185732,2/18/2021,South,Oklahoma,Oklahoma City,Women's Apparel,18,88,1584,728.64,0.46,Outlet
Foot Locker,1185732,5/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,20,184,3680,1692.8,0.46,Outlet
Foot Locker,1185732,5/19/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,18,79,1422,554.58,0.39,Outlet
Foot Locker,1185732,5/19/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,37,90,3330,1565.1,0.47,Outlet
Foot Locker,1185732,5/19/2021,South,Oklahoma,Oklahoma City,Men's Apparel,60,85,5100,2040,0.4,Outlet
Foot Locker,1185732,5/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,60,128,7680,3302.4,0.43,Outlet
Foot Locker,1185732,5/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,55,200,11000,4620,0.42,Outlet
Foot Locker,1185732,6/18/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,24,39,936,308.88,0.33,Outlet
Foot Locker,1185732,6/18/2021,Northeast,Connecticut,Hartford,Men's Apparel,39,66,2574,952.38,0.37,Outlet
Foot Locker,1185732,6/18/2021,Northeast,Connecticut,Hartford,Women's Apparel,32,96,3072,1198.08,0.39,Outlet
Foot Locker,1185732,6/18/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,26,182,4732,2034.76,0.43,Outlet
Foot Locker,1185732,6/18/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,32,68,2176,979.2,0.45,Outlet
Foot Locker,1185732,6/18/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,23,75,1725,552,0.32,Outlet
Foot Locker,1185732,7/17/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,27,34,918,293.76,0.32,Outlet
Foot Locker,1185732,7/17/2021,Northeast,Connecticut,Hartford,Men's Apparel,39,53,2067,702.78,0.34,Outlet
Foot Locker,1185732,11/18/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,17,56,952,447.44,0.47,Outlet
Foot Locker,1185732,11/18/2021,Northeast,Rhode Island,Providence,Men's Apparel,37,40,1480,532.8,0.36,Outlet
Foot Locker,1185732,12/17/2021,Northeast,Rhode Island,Providence,Women's Apparel,38,96,3648,1714.56,0.47,Outlet
Foot Locker,1185732,12/17/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,39,128,4992,2096.64,0.42,Outlet
West Gear,1185732,12/17/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,30,79,2370,876.9,0.37,Outlet
West Gear,1185732,12/17/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,29,39,1131,486.33,0.43,Outlet
West Gear,1185732,12/17/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,30,32,960,441.6,0.46,Outlet
West Gear,1185732,12/17/2021,Northeast,Rhode Island,Providence,Men's Apparel,34,33,1122,403.92,0.36,Outlet
West Gear,1185732,1/11/2021,Northeast,Rhode Island,Providence,Women's Apparel,41,64,2624,1180.8,0.45,Outlet
West Gear,1185732,1/11/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,37,113,4181,1714.21,0.41,Outlet
West Gear,1185732,1/11/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,38,68,2584,981.92,0.38,Outlet
West Gear,1185732,1/11/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,40,30,1200,528,0.44,Outlet
West Gear,1185732,1/11/2021,Northeast,Rhode Island,Providence,Women's Athletic Footwear,39,23,897,403.65,0.45,Outlet
West Gear,1185732,1/11/2021,Northeast,Rhode Island,Providence,Men's Apparel,40,23,920,303.6,0.33,Outlet
West Gear,1185732,2/11/2021,Northeast,Rhode Island,Providence,Women's Apparel,47,66,3102,1364.88,0.44,Outlet
West Gear,1185732,2/11/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,40,105,4200,1764,0.42,Outlet
West Gear,1185732,2/11/2021,Northeast,Rhode Island,Providence,Men's Athletic Footwear,40,74,2960,1243.2,0.42,Outlet
West Gear,1185732,2/11/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,37,68,2516,1132.2,0.45,Outlet
West Gear,1185732,3/10/2021,Northeast,Massachusetts,Boston,Men's Apparel,36,53,1908,515.16,0.27,Outlet
West Gear,1185732,3/10/2021,Northeast,Massachusetts,Boston,Women's Apparel,30,80,2400,768,0.32,Outlet
West Gear,1185732,3/10/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,28,155,4340,1475.6,0.34,Outlet
West Gear,1185732,3/10/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,31,61,1891,642.94,0.34,Outlet
West Gear,1185732,3/10/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,23,60,1380,441.6,0.32,Outlet
West Gear,1185732,3/10/2021,Northeast,Massachusetts,Boston,Men's Apparel,41,80,3280,1016.8,0.31,Outlet
West Gear,1185732,4/11/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,35,88,3080,1139.6,0.37,Outlet
West Gear,1185732,4/11/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,30,47,1410,423,0.3,Outlet
West Gear,1185732,4/11/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,34,39,1326,358.02,0.27,Outlet
West Gear,1185732,4/11/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,35,179,6265,3257.8,0.52,Outlet
West Gear,1185732,4/11/2021,Northeast,Massachusetts,Boston,Men's Athletic Footwear,36,107,3852,1887.48,0.49,Outlet
West Gear,1185732,4/11/2021,Northeast,Massachusetts,Boston,Women's Street Footwear,27,101,2727,1090.8,0.4,Outlet
West Gear,1185732,5/12/2021,Northeast,Massachusetts,Boston,Women's Athletic Footwear,29,53,1537,599.43,0.39,Outlet
West Gear,1185732,5/12/2021,Northeast,Massachusetts,Boston,Men's Apparel,37,70,2590,1061.9,0.41,Outlet
West Gear,1185732,5/12/2021,Northeast,Massachusetts,Boston,Women's Apparel,34,104,3536,1520.48,0.43,Outlet
